"","num_dataset","AUC","Model_Type"
"1",1,0.878557874762808,"SS"
"2",2,0.826375711574953,"SS"
"3",3,0.742857142857143,"SS"
"4",4,0.878557874762808,"SS"
"5",5,0.851992409867173,"SS"
"6",6,0.832352941176471,"SS"
"7",7,0.858823529411765,"SS"
"8",8,0.850980392156863,"SS"
"9",9,0.771428571428571,"SS"
"10",10,0.859582542694497,"SS"
