"","num_dataset","AUC","Model_Type"
"1",1,0.86527514231499,"WCN_SS"
"2",2,0.866223908918406,"WCN_SS"
"3",3,0.85,"WCN_SS"
"4",4,0.911764705882353,"WCN_SS"
"5",5,0.864705882352941,"WCN_SS"
"6",6,0.880184331797235,"WCN_SS"
"7",7,0.86078431372549,"WCN_SS"
"8",8,0.85673624288425,"WCN_SS"
"9",9,0.855299539170507,"WCN_SS"
"10",10,0.870588235294118,"WCN_SS"
