"","num_dataset","AUC","Model_Type"
"1",1,0.837142857142857,"Mean_Score"
"2",2,0.858633776091082,"Mean_Score"
"3",3,0.799810246679317,"Mean_Score"
"4",4,0.816888045540797,"Mean_Score"
"5",5,0.841176470588235,"Mean_Score"
"6",6,0.836812144212524,"Mean_Score"
"7",7,0.827619047619048,"Mean_Score"
"8",8,0.816888045540797,"Mean_Score"
"9",9,0.867647058823529,"Mean_Score"
"10",10,0.817836812144213,"Mean_Score"
