"","num_dataset","AUC","Model_Type"
"1",1,0.937381404174573,"RSA_WCN_Mean_Score"
"2",2,0.976190476190476,"RSA_WCN_Mean_Score"
"3",3,0.933333333333333,"RSA_WCN_Mean_Score"
"4",4,0.934535104364326,"RSA_WCN_Mean_Score"
"5",5,0.944022770398482,"RSA_WCN_Mean_Score"
"6",6,0.939278937381404,"RSA_WCN_Mean_Score"
"7",7,0.936190476190476,"RSA_WCN_Mean_Score"
"8",8,0.94022770398482,"RSA_WCN_Mean_Score"
"9",9,0.946078431372549,"RSA_WCN_Mean_Score"
"10",10,0.951612903225806,"RSA_WCN_Mean_Score"
