"","num_dataset","AUC","Model_Type"
"1",1,0.875490196078431,"RSA_Mean_Score"
"2",2,0.868121442125237,"RSA_Mean_Score"
"3",3,0.885294117647059,"RSA_Mean_Score"
"4",4,0.878557874762808,"RSA_Mean_Score"
"5",5,0.871916508538899,"RSA_Mean_Score"
"6",6,0.913662239089184,"RSA_Mean_Score"
"7",7,0.871889400921659,"RSA_Mean_Score"
"8",8,0.862745098039216,"RSA_Mean_Score"
"9",9,0.88110599078341,"RSA_Mean_Score"
"10",10,0.867647058823529,"RSA_Mean_Score"
