"","num_dataset","AUC","Model_Type"
"1",1,0.916508538899431,"WCN_Mean_Score"
"2",2,0.911764705882353,"WCN_Mean_Score"
"3",3,0.933333333333333,"WCN_Mean_Score"
"4",4,0.933333333333333,"WCN_Mean_Score"
"5",5,0.905069124423963,"WCN_Mean_Score"
"6",6,0.919354838709677,"WCN_Mean_Score"
"7",7,0.915559772296015,"WCN_Mean_Score"
"8",8,0.898481973434535,"WCN_Mean_Score"
"9",9,0.915207373271889,"WCN_Mean_Score"
"10",10,0.92156862745098,"WCN_Mean_Score"
