"","num_dataset","AUC","Model_Type"
"1",1,0.921252371916509,"RSA_WCN_SS"
"2",2,0.904147465437788,"RSA_WCN_SS"
"3",3,0.941176470588235,"RSA_WCN_SS"
"4",4,0.930740037950664,"RSA_WCN_SS"
"5",5,0.925490196078431,"RSA_WCN_SS"
"6",6,0.904901960784314,"RSA_WCN_SS"
"7",7,0.919047619047619,"RSA_WCN_SS"
"8",8,0.916508538899431,"RSA_WCN_SS"
"9",9,0.923529411764706,"RSA_WCN_SS"
"10",10,0.926944971537002,"RSA_WCN_SS"
