"","num_dataset","AUC","Model_Type"
"1",1,0.808349146110057,"RSA_SS"
"2",2,0.820683111954459,"RSA_SS"
"3",3,0.834313725490196,"RSA_SS"
"4",4,0.842156862745098,"RSA_SS"
"5",5,0.846299810246679,"RSA_SS"
"6",6,0.794117647058824,"RSA_SS"
"7",7,0.845161290322581,"RSA_SS"
"8",8,0.797912713472486,"RSA_SS"
"9",9,0.812380952380952,"RSA_SS"
"10",10,0.844402277039848,"RSA_SS"
