"","num_dataset","AUC","Model_Type"
"1",1,0.850094876660342,"Mean_Score"
"2",2,0.817142857142857,"Mean_Score"
"3",3,0.83965844402277,"Mean_Score"
"4",4,0.826375711574953,"Mean_Score"
"5",5,0.816190476190476,"Mean_Score"
"6",6,0.817647058823529,"Mean_Score"
"7",7,0.832068311195446,"Mean_Score"
"8",8,0.847058823529412,"Mean_Score"
"9",9,0.807400379506641,"Mean_Score"
"10",10,0.812144212523719,"Mean_Score"
