"","num_dataset","AUC","Model_Type"
"1",1,0.746679316888046,"RSA"
"2",2,0.763757115749526,"RSA"
"3",3,0.731499051233397,"RSA"
"4",4,0.766820276497696,"RSA"
"5",5,0.764705882352941,"RSA"
"6",6,0.75,"RSA"
"7",7,0.740092165898617,"RSA"
"8",8,0.761764705882353,"RSA"
"9",9,0.73921568627451,"RSA"
"10",10,0.757843137254902,"RSA"
