"","num_dataset","AUC","Model_Type"
"1",1,0.762745098039216,"WCN"
"2",2,0.790322580645161,"WCN"
"3",3,0.799078341013825,"WCN"
"4",4,0.803809523809524,"WCN"
"5",5,0.795098039215686,"WCN"
"6",6,0.85673624288425,"WCN"
"7",7,0.784629981024668,"WCN"
"8",8,0.835294117647059,"WCN"
"9",9,0.836812144212524,"WCN"
"10",10,0.809297912713473,"WCN"
