"","num_dataset","AUC","Model_Type"
"1",1,0.83965844402277,"WCN"
"2",2,0.803605313092979,"WCN"
"3",3,0.821198156682028,"WCN"
"4",4,0.817511520737327,"WCN"
"5",5,0.812745098039216,"WCN"
"6",6,0.838709677419355,"WCN"
"7",7,0.841176470588235,"WCN"
"8",8,0.790322580645161,"WCN"
"9",9,0.817647058823529,"WCN"
"10",10,0.804901960784314,"WCN"
