"","num_dataset","AUC","Model_Type"
"1",1,0.897058823529412,"RSA_SS_Mean_Score"
"2",2,0.893738140417457,"RSA_SS_Mean_Score"
"3",3,0.901382488479263,"RSA_SS_Mean_Score"
"4",4,0.907834101382488,"RSA_SS_Mean_Score"
"5",5,0.88921568627451,"RSA_SS_Mean_Score"
"6",6,0.880392156862745,"RSA_SS_Mean_Score"
"7",7,0.882352941176471,"RSA_SS_Mean_Score"
"8",8,0.90607210626186,"RSA_SS_Mean_Score"
"9",9,0.913662239089184,"RSA_SS_Mean_Score"
"10",10,0.891840607210626,"RSA_SS_Mean_Score"
