"","num_dataset","AUC","Model_Type"
"1",1,0.918406072106262,"WCN_SS_Mean_Score"
"2",2,0.898481973434535,"WCN_SS_Mean_Score"
"3",3,0.896584440227704,"WCN_SS_Mean_Score"
"4",4,0.919607843137255,"WCN_SS_Mean_Score"
"5",5,0.896078431372549,"WCN_SS_Mean_Score"
"6",6,0.914285714285714,"WCN_SS_Mean_Score"
"7",7,0.887254901960784,"WCN_SS_Mean_Score"
"8",8,0.903225806451613,"WCN_SS_Mean_Score"
"9",9,0.91889400921659,"WCN_SS_Mean_Score"
"10",10,0.9146110056926,"WCN_SS_Mean_Score"
