"","num_dataset","AUC","Model_Type"
"1",1,0.724509803921569,"RSA"
"2",2,0.793333333333333,"RSA"
"3",3,0.767552182163188,"RSA"
"4",4,0.777880184331797,"RSA"
"5",5,0.731499051233397,"RSA"
"6",6,0.782732447817837,"RSA"
"7",7,0.732447817836812,"RSA"
"8",8,0.662745098039216,"RSA"
"9",9,0.755882352941176,"RSA"
"10",10,0.75426944971537,"RSA"
