"","num_dataset","AUC","Model_Type"
"1",1,0.949019607843137,"RSA_WCN_Mean_Score"
"2",2,0.945098039215686,"RSA_WCN_Mean_Score"
"3",3,0.938235294117647,"RSA_WCN_Mean_Score"
"4",4,0.941935483870968,"RSA_WCN_Mean_Score"
"5",5,0.959447004608295,"RSA_WCN_Mean_Score"
"6",6,0.94022770398482,"RSA_WCN_Mean_Score"
"7",7,0.947817836812144,"RSA_WCN_Mean_Score"
"8",8,0.949715370018975,"RSA_WCN_Mean_Score"
"9",9,0.932352941176471,"RSA_WCN_Mean_Score"
"10",10,0.946869070208729,"RSA_WCN_Mean_Score"
