"","num_dataset","AUC","Model_Type"
"1",1,0.893087557603687,"RSA_SS_Mean_Score"
"2",2,0.907020872865275,"RSA_SS_Mean_Score"
"3",3,0.885714285714286,"RSA_SS_Mean_Score"
"4",4,0.912745098039216,"RSA_SS_Mean_Score"
"5",5,0.887096774193548,"RSA_SS_Mean_Score"
"6",6,0.877450980392157,"RSA_SS_Mean_Score"
"7",7,0.890196078431372,"RSA_SS_Mean_Score"
"8",8,0.884313725490196,"RSA_SS_Mean_Score"
"9",9,0.90607210626186,"RSA_SS_Mean_Score"
"10",10,0.907969639468691,"RSA_SS_Mean_Score"
