"","num_dataset","AUC","Model_Type"
"1",1,0.916666666666667,"WCN_SS_Mean_Score"
"2",2,0.905123339658444,"WCN_SS_Mean_Score"
"3",3,0.925047438330171,"WCN_SS_Mean_Score"
"4",4,0.893137254901961,"WCN_SS_Mean_Score"
"5",5,0.897695852534562,"WCN_SS_Mean_Score"
"6",6,0.914705882352941,"WCN_SS_Mean_Score"
"7",7,0.894009216589862,"WCN_SS_Mean_Score"
"8",8,0.897533206831119,"WCN_SS_Mean_Score"
"9",9,0.922549019607843,"WCN_SS_Mean_Score"
"10",10,0.891840607210626,"WCN_SS_Mean_Score"
