"","num_dataset","AUC","Model_Type"
"1",1,0.844239631336406,"Mean_Score"
"2",2,0.81404174573055,"Mean_Score"
"3",3,0.834914611005693,"Mean_Score"
"4",4,0.822549019607843,"Mean_Score"
"5",5,0.863725490196078,"Mean_Score"
"6",6,0.81047619047619,"Mean_Score"
"7",7,0.819734345351044,"Mean_Score"
"8",8,0.823529411764706,"Mean_Score"
"9",9,0.830392156862745,"Mean_Score"
"10",10,0.83965844402277,"Mean_Score"
