"","num_dataset","AUC","Model_Type"
"1",1,0.898095238095238,"WCN_Mean_Score"
"2",2,0.905123339658444,"WCN_Mean_Score"
"3",3,0.942156862745098,"WCN_Mean_Score"
"4",4,0.921252371916509,"WCN_Mean_Score"
"5",5,0.922857142857143,"WCN_Mean_Score"
"6",6,0.908918406072106,"WCN_Mean_Score"
"7",7,0.916508538899431,"WCN_Mean_Score"
"8",8,0.893738140417457,"WCN_Mean_Score"
"9",9,0.919607843137255,"WCN_Mean_Score"
"10",10,0.913662239089184,"WCN_Mean_Score"
