"","num_dataset","AUC","Model_Type"
"1",1,0.814990512333966,"RSA_SS"
"2",2,0.811764705882353,"RSA_SS"
"3",3,0.867172675521822,"RSA_SS"
"4",4,0.816888045540797,"RSA_SS"
"5",5,0.830170777988615,"RSA_SS"
"6",6,0.853921568627451,"RSA_SS"
"7",7,0.824509803921569,"RSA_SS"
"8",8,0.838709677419355,"RSA_SS"
"9",9,0.812380952380952,"RSA_SS"
"10",10,0.833179723502304,"RSA_SS"
