"","num_dataset","AUC","Model_Type"
"1",1,0.838709677419355,"Mean_Score"
"2",2,0.807400379506641,"Mean_Score"
"3",3,0.812144212523719,"Mean_Score"
"4",4,0.859582542694497,"Mean_Score"
"5",5,0.82952380952381,"Mean_Score"
"6",6,0.811764705882353,"Mean_Score"
"7",7,0.828571428571429,"Mean_Score"
"8",8,0.86527514231499,"Mean_Score"
"9",9,0.82258064516129,"Mean_Score"
"10",10,0.825490196078431,"Mean_Score"
