"","num_dataset","AUC","Model_Type"
"1",1,0.86078431372549,"Mean_Score"
"2",2,0.820276497695853,"Mean_Score"
"3",3,0.833333333333333,"Mean_Score"
"4",4,0.837254901960784,"Mean_Score"
"5",5,0.83921568627451,"Mean_Score"
"6",6,0.817836812144212,"Mean_Score"
"7",7,0.820276497695853,"Mean_Score"
"8",8,0.787476280834915,"Mean_Score"
"9",9,0.814990512333966,"Mean_Score"
"10",10,0.853889943074004,"Mean_Score"
