"","num_dataset","AUC","Model_Type"
"1",1,0.87843137254902,"RSA_SS_Mean_Score"
"2",2,0.884792626728111,"RSA_SS_Mean_Score"
"3",3,0.921252371916509,"RSA_SS_Mean_Score"
"4",4,0.916508538899431,"RSA_SS_Mean_Score"
"5",5,0.900980392156863,"RSA_SS_Mean_Score"
"6",6,0.894009216589862,"RSA_SS_Mean_Score"
"7",7,0.895098039215686,"RSA_SS_Mean_Score"
"8",8,0.877609108159393,"RSA_SS_Mean_Score"
"9",9,0.892156862745098,"RSA_SS_Mean_Score"
"10",10,0.886148007590133,"RSA_SS_Mean_Score"
