"","num_dataset","AUC","Model_Type"
"1",1,0.848039215686274,"SS_Mean_Score"
"2",2,0.858095238095238,"SS_Mean_Score"
"3",3,0.851043643263757,"SS_Mean_Score"
"4",4,0.853889943074004,"SS_Mean_Score"
"5",5,0.859582542694497,"SS_Mean_Score"
"6",6,0.873529411764706,"SS_Mean_Score"
"7",7,0.835944700460829,"SS_Mean_Score"
"8",8,0.84819734345351,"SS_Mean_Score"
"9",9,0.837760910815939,"SS_Mean_Score"
"10",10,0.867647058823529,"SS_Mean_Score"
