"","num_dataset","AUC","Model_Type"
"1",1,0.883301707779886,"WCN_SS"
"2",2,0.885294117647059,"WCN_SS"
"3",3,0.872865275142315,"WCN_SS"
"4",4,0.870967741935484,"WCN_SS"
"5",5,0.883333333333333,"WCN_SS"
"6",6,0.835238095238095,"WCN_SS"
"7",7,0.86527514231499,"WCN_SS"
"8",8,0.852941176470588,"WCN_SS"
"9",9,0.883301707779886,"WCN_SS"
"10",10,0.870046082949309,"WCN_SS"
